RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,3/31/2018,3/31/2019,3/31/2020,3/31/2021,3/31/2022,3/31/2023,2024.00,,,,,,,18-19,19-20,20-21,21-22,22-23,Incremento annual promedio
44906,1777,Denison,city,TX,TX,"Sherman-Denison, TX",Grayson County,,,,,1059.584312,1315.222222,,,,,,,,,,,,,
32156,1777,Inver Grove Heights,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,,,,,1565.90127,1732.488889,,,,,,,,,,,,,
40446,1779,Prior Lake,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,,,,,,2080.416667,,,,,,,,,,,,,
10669,1780,Calumet City,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,1300,,,,,,,,,,,,,
14111,1782,Temple City,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,2538.611111,,,,,,,,,,,,,
7279,1784,Stow,city,OH,OH,"Akron, OH",Summit County,,,,,,1112.5,,,,,,,,,,,,,
54801,1785,University City,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1015.790849,1019.297713,1035.52665,1145.88924,1245.004072,1340.396825,,,,,,,,,,,,,
30294,1786,Auburndale,city,FL,FL,"Lakeland-Winter Haven, FL",Polk County,,,,,1678.732008,1860.361111,,,,,,,,,,,,,
48099,1788,University Place,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,,1542.880219,1661.593651,1746.246722,2023.866607,2067.636905,,,,,,,,,,,,,
47555,1789,Sand Springs,city,OK,OK,"Tulsa, OK",Osage County,,,,,,1237.5,,,,,,,,,,,,,
11523,1790,Franklin,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Johnson County,,1176.481476,1228.8846,1335.400355,1473.018871,1585.444444,,,,,,,,,,,,,
14382,1791,Vestavia Hills,city,AL,AL,"Birmingham-Hoover, AL",Jefferson County,,,,,,1608.083333,,,,,,,,,,,,,
32525,1792,Litchfield Park,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1231.31277,1344.069689,1493.343733,1691.978372,2084.17864,2054.387446,,,,,,,,,,,,,
11922,1793,Hilton Head Island,city,SC,SC,"Hilton Head Island-Bluffton, SC",Beaufort County,,,,,,3727.777778,,,,,,,,,,,,,
46194,1794,Leawood,city,KS,KS,"Kansas City, MO-KS",Johnson County,,,,,,1872,,,,,,,,,,,,,
41184,1796,Tarpon Springs,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1288.511862,1363.847353,1431.350585,1565.952291,2028.712075,2186.757407,,,,,,,,,,,,,
6871,1797,Ruston,city,LA,LA,"Ruston, LA",Lincoln Parish,,,,,1144.256158,1262.777778,,,,,,,,,,,,,
51211,1798,Butte,city,MT,MT,"Butte-Silver Bow, MT",Silver Bow County,,,,,,1208.333333,,,,,,,,,,,,,
20425,1799,Severn,city,MD,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,,,,1483.612665,1701.903428,1828.958333,,,,,,,,,,,,,
39511,1800,Los Altos,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,5704.860975,5877.222222,,,,,,,,,,,,,
40258,1802,Parkland,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,4845.73398,5096.666667,,,,,,,,,,,,,
829619,1803,Huntington,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,,,,,,2893.75,,,,,,,,,,,,,
34268,1804,Thomasville,city,GA,GA,"Thomasville, GA",Thomas County,,,,,,1531.25,,,,,,,,,,,,,
395669,1805,Derry,city,NH,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County,,,,,,2126.133333,,,,,,,,,,,,,
54387,1806,Shelby,city,NC,NC,"Shelby, NC",Cleveland County,,,,,,989.5,,,,,,,,,,,,,
19005,1807,Lexington,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,,,,,,3283.8,,,,,,,,,,,,,
7765,1808,Warrenton,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,,,,,,1892.5,,,,,,,,,,,,,
37145,1810,Angleton,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,,,,,,1558.333333,,,,,,,,,,,,,
26082,1812,Neptune Township,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,,,,,2406.272092,2546.022222,,,,,,,,,,,,,
50849,1813,Banning,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,2245.722222,,,,,,,,,,,,,
838690,1814,Oswego,city,NY,NY,"Syracuse, NY",Oswego County,,,,,,1490.833333,,,,,,,,,,,,,
832508,1815,Ossining,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,,,,,,2927.5,,,,,,,,,,,,,
836935,1817,Chester,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,,,,,,1343.888889,,,,,,,,,,,,,
19177,1818,Manhattan Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3821.90185,3905.438879,4143.139459,4196.775182,4639.544381,4992.069412,,,,,,,,,,,,,
41752,1819,Winona,city,MN,MN,"Winona, MN",Winona County,,,,,,890.5555556,,,,,,,,,,,,,
55145,1820,Westlake,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,,,,,,1918.125,,,,,,,,,,,,,
40176,1821,Orion,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,,,,,,1696.25,,,,,,,,,,,,,
48506,1822,Williston,city,ND,ND,"Williston, ND",Williams County,,,,795.8567588,864.3640709,953.0383142,,,,,,,,,,,,,
11246,1823,Eastpointe,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,,,,,1202.469022,1289.634921,,,,,,,,,,,,,
40069,1824,North Providence,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,,,,,1371.473192,1452.083333,,,,,,,,,,,,,
51663,1825,Davison,city,MI,MI,"Flint, MI",Genesee County,,,,,,1215.666667,,,,,,,,,,,,,
19716,1826,Oakdale,city,CA,CA,"Modesto, CA",Stanislaus County,,,,,,2465,,,,,,,,,,,,,
18226,1828,Gahanna,city,OH,OH,"Columbus, OH",Franklin County,,,,,,2146.25,,,,,,,,,,,,,
44051,1829,Bastrop,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Bastrop County,,,,,,1961.5,,,,,,,,,,,,,
53581,1832,Niles,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,2200,,,,,,,,,,,,,
119842,1838,Ken Caryl,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,,1785.236505,1849.880302,1940.657634,2175.066952,2333.761905,,,,,,,,,,,,,
14825,1840,Cottonwood Heights,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,1531.408882,1783.684393,1922.527778,,,,,,,,,,,,,
12105,1842,Jasper,city,AL,AL,"Jasper, AL",Walker County,,,,,,1553.333333,,,,,,,,,,,,,
37663,1845,Burlington Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,,,,,,2395,,,,,,,,,,,,,
31623,1848,Foster City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3038.938575,3267.407506,3366.376231,2953.684034,3426.092585,3533.633003,,,,,,,,,,,,,
53733,1849,Orange,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,,,,,,1711.666667,,,,,,,,,,,,,
33836,1851,San Dimas,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,2150.235755,2505.136953,2615.777778,,,,,,,,,,,,,
12729,1853,Milford,city,OH,OH,"Cincinnati, OH-KY-IN",Clermont County,,,,,,1443.444444,,,,,,,,,,,,,
8878,1854,Ozark,city,MO,MO,"Springfield, MO",Christian County,,,,,,1278.333333,,,,,,,,,,,,,
20468,1857,Sherwood,city,AR,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County,,,,1010.861519,1125.883463,1207.583333,,,,,,,,,,,,,
17527,1858,Collinsville,city,IL,IL,"St. Louis, MO-IL",Madison County,,,,,,1021.875,,,,,,,,,,,,,
7668,1860,Van Buren,city,AR,AR,"Fort Smith, AR-OK",Crawford County,,,,,,1247.5,,,,,,,,,,,,,
43815,1861,Abingdon,city,MD,MD,"Baltimore-Columbia-Towson, MD",Harford County,,,,1624.151416,1867.300627,1982.732143,,,,,,,,,,,,,
4790,1864,Fountain,city,CO,CO,"Colorado Springs, CO",El Paso County,1423.2878,1499.089805,1583.382631,1714.903089,1884.821429,2003.407407,,,,,,,,,,,,,
24568,1865,Elk Grove Village,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,1342.651183,1552.678571,,,,,,,,,,,,,
37609,1866,Brooklyn Center,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,1647.25,,,,,,,,,,,,,
42657,1868,Navarre,city,FL,FL,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,,,,,1919.311401,2198.611111,,,,,,,,,,,,,
22819,1870,Waxhaw,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,,,,1955.307274,2190.732438,2404.409524,,,,,,,,,,,,,
24444,1871,Dumfries,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,,,,,2095.36895,2193.888889,,,,,,,,,,,,,
10115,1873,American Fork,city,UT,UT,"Provo-Orem, UT",Utah County,,,,,,1794.166667,,,,,,,,,,,,,
39308,1874,La Verne,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,2540,,,,,,,,,,,,,
24464,1875,Eagle,city,ID,ID,"Boise City, ID",Ada County,,,,2030.924768,2374.803486,2469.22619,,,,,,,,,,,,,
4439,1879,Dunedin,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1187.775797,1265.583189,1353.149157,1493.289891,1876.107997,1990.361574,,,,,,,,,,,,,
36921,1880,Franklin,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,,,,,2061.3946,2210.933333,,,,,,,,,,,,,
25253,1881,Inman,city,SC,SC,"Spartanburg, SC",Spartanburg County,,,,,,1470,,,,,,,,,,,,,
17686,1884,Dana Point,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2535.306351,2685.851122,2784.808925,3062.596407,3772.117306,3826.098148,,,,,,,,,,,,,
46405,1886,Maple Valley,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2082.485691,2188.89163,2223.304657,2402.253236,2703.038727,2843.316667,,,,,,,,,,,,,
19445,1888,Montgomery Village,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1552.53974,1581.939439,1676.829548,1638.552187,1956.633351,2072.277778,,,,,,,,,,,,,
20172,1889,Ridgecrest,city,CA,CA,"Bakersfield, CA",Kern County,1032.452624,1085.167933,1162.639134,1227.767122,1362.141224,1424.107143,,,,,,,,,,,,,
10389,1890,Beverly Hills,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3314.108174,3463.174791,3561.513102,3435.670942,3920.252474,4115.725541,,,,,,,,,,,,,
44318,1893,Bristow,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,,,,,,2672.222222,,,,,,,,,,,,,
37306,1894,Bay City,city,MI,MI,"Bay City, MI",Bay County,,,,,,895,,,,,,,,,,,,,
395586,1895,Sun Prairie,city,WI,WI,"Madison, WI",Dane County,,,,,1324.161164,1462.188889,,,,,,,,,,,,,
31937,1897,Happy Valley,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,,,1409.705765,1538.852375,1703.585679,1931.507937,,,,,,,,,,,,,
19933,1898,Piedmont,city,SC,SC,"Greenville-Anderson, SC",Greenville County,,,,,,1329,,,,,,,,,,,,,
38225,1900,Dover,city,NH,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County,,,,1568.379042,1762.999638,2003.230952,,,,,,,,,,,,,
26438,1901,Pearl,city,MS,MS,"Jackson, MS",Rankin County,,,,,1191.403674,1323.314815,,,,,,,,,,,,,
44045,1903,Bartow,city,FL,FL,"Lakeland-Winter Haven, FL",Polk County,,,,,,1668.333333,,,,,,,,,,,,,
43098,1907,Sylvania,city,OH,OH,"Toledo, OH",Lucas County,,,,,,1824,,,,,,,,,,,,,
5840,1909,Matawan,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,,,,1753.472148,1953.045526,2252.222222,,,,,,,,,,,,,
42710,1910,Richmond Hill,city,GA,GA,"Savannah, GA",Bryan County,,,,,1853.723628,2009.583333,,,,,,,,,,,,,
21960,1911,Estero,city,FL,FL,"Cape Coral-Fort Myers, FL",Lee County,1381.748996,1428.310623,1494.464191,1605.09668,2184.449322,2506.010101,,,,,,,,,,,,,
31264,1912,Dracut,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,,,,,,2157.5,,,,,,,,,,,,,
50547,1912,Wheat Ridge,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,1391.146695,1483.907054,1556.400646,1608.952625,1870.655444,1919.102778,,,,,,,,,,,,,
836089,1915,Ephrata,city,PA,PA,"Lancaster, PA",Lancaster County,,,,,,1154.722222,,,,,,,,,,,,,
13549,1916,Rochester,city,NH,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County,,,,,,1444.166667,,,,,,,,,,,,,
26310,1917,Orangevale,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,,,,,,2223.75,,,,,,,,,,,,,
17469,1918,Clemmons,city,NC,NC,"Winston-Salem, NC",Forsyth County,,,,,,1600.458333,,,,,,,,,,,,,
25458,1919,Laguna Hills,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1989.559799,2039.130724,2121.021295,2170.393205,2715.463606,2858.866667,,,,,,,,,,,,,
52806,1920,Knightdale,city,NC,NC,"Raleigh-Cary, NC",Wake County,,,,1418.920879,1718.851245,1835.785714,,,,,,,,,,,,,
38060,1923,Cranberry Township,city,PA,PA,"Pittsburgh, PA",Butler County,,,,1569.491358,1708.122836,1787.5,,,,,,,,,,,,,
33348,1924,Pataskala,city,OH,OH,"Columbus, OH",Licking County,,,,,,2095,,,,,,,,,,,,,
42213,1925,Garfield,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,,,,,1823.38211,1969.444444,,,,,,,,,,,,,
27011,1926,Seaside,city,CA,CA,"Salinas, CA",Monterey County,,,,,,2913.194444,,,,,,,,,,,,,
397018,1928,Grand Haven,city,MI,MI,"Grand Rapids-Kentwood, MI",Ottawa County,,,,,1256.85827,1331.444444,,,,,,,,,,,,,
33874,1929,Saratoga,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,5173.815551,5317.222222,,,,,,,,,,,,,
8653,1931,Farmers Branch,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1431.307878,1439.188808,1443.950408,1465.193103,1736.456115,1843.841419,,,,,,,,,,,,,
3521,1932,Ballston Spa,city,NY,NY,"Albany-Schenectady-Troy, NY",Saratoga County,,,,,,1727.666667,,,,,,,,,,,,,
33547,1933,Prosper,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1451.211089,1508.948812,1554.252611,1696.826706,2055.138039,2091.955556,,,,,,,,,,,,,
17235,1934,Burlingame,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2485.167363,2635.786776,2714.232844,2461.327024,2677.902886,2723.372354,,,,,,,,,,,,,
34613,1935,Wadsworth,city,OH,OH,"Cleveland-Elyria, OH",Medina County,,,,,,1600,,,,,,,,,,,,,
23704,1936,Big Spring,city,TX,TX,"Big Spring, TX",Howard County,,,,,,1437.5,,,,,,,,,,,,,
46178,1937,Lawndale,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2008.076471,2138.167312,2231.250616,2233.502316,2529.04966,2772.5,,,,,,,,,,,,,
26158,1938,Nixa,city,MO,MO,"Springfield, MO",Christian County,,,,,,1602.055556,,,,,,,,,,,,,
33039,1940,Needham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,,,,,3177.797288,3417.152778,,,,,,,,,,,,,
3528,1941,Bangor,city,ME,ME,"Bangor, ME",Penobscot County,,,,1088.433066,1228.329434,1341.666667,,,,,,,,,,,,,
54056,1943,Randallstown,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,,,,1300.090679,1417.077155,1419.545343,,,,,,,,,,,,,
4324,1944,Deer Park,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,1666.6,,,,,,,,,,,,,
55490,1945,Chillum,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,,,,,1468.96711,1546.6,,,,,,,,,,,,,
23523,1947,Arroyo Grande,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,,,,,,3400,,,,,,,,,,,,,
45094,1950,Edwardsville,city,IL,IL,"St. Louis, MO-IL",Madison County,,,,,,1327.777778,,,,,,,,,,,,,
115107,1951,Florin,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,,,,,,1867,,,,,,,,,,,,,
9655,1953,Jonesborough,city,TN,TN,"Johnson City, TN",Washington County,,,,,,1350,,,,,,,,,,,,,
32157,1954,Inverness,city,FL,FL,"Homosassa Springs, FL",Citrus County,,,,,,1648.75,,,,,,,,,,,,,
20404,1955,Seatac,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,,,,1456.702811,1606.339284,1711.104762,,,,,,,,,,,,,
4204,1956,Cooper City,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,3133.874722,3530.822222,,,,,,,,,,,,,
55253,1957,Woodridge,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,,,,1357.85703,1541.482955,1676.297222,,,,,,,,,,,,,
54600,1958,Sugar Hill,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,,,,,2040.963256,2114.95119,,,,,,,,,,,,,
11805,1959,Harker Heights,city,TX,TX,"Killeen-Temple, TX",Bell County,1003.794158,1032.610446,1074.903307,1188.607592,1429.9672,1488.625,,,,,,,,,,,,,
49559,1960,Marquette,city,MI,MI,"Marquette, MI",Marquette County,,,,,,1700,,,,,,,,,,,,,
397752,1961,West Bend,city,WI,WI,"Milwaukee-Waukesha, WI",Washington County,,,,,,949,,,,,,,,,,,,,
25157,1962,Holladay,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,1597.5,,,,,,,,,,,,,
47440,1963,Rolla,city,MO,MO,"Rolla, MO",Phelps County,,,,,,862.625,,,,,,,,,,,,,
33480,1967,Ponchatoula,city,LA,LA,"Hammond, LA",Tangipahoa Parish,,,,,,1276.02381,,,,,,,,,,,,,
14495,1972,Watertown,city,WI,WI,"Beaver Dam, WI",Dodge County,,,,,,932.5,,,,,,,,,,,,,
10581,1973,Brownstown,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,1687.24765,1736.5,,,,,,,,,,,,,
43839,1975,Alabaster,city,AL,AL,"Birmingham-Hoover, AL",Shelby County,,,,,,1429.166667,,,,,,,,,,,,,
189314,1976,Lawrence Township,city,NJ,NJ,"Trenton-Princeton, NJ",Mercer County,,,,,2384.534606,2546.344444,,,,,,,,,,,,,
35891,1979,Naugatuck,city,CT,CT,"New Haven-Milford, CT",New Haven County,,,,,,1644.666667,,,,,,,,,,,,,
38352,1982,Elizabethtown,city,PA,PA,"Lancaster, PA",Lancaster County,,,,,,1130.833333,,,,,,,,,,,,,
53015,1983,Locust Grove,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,1267.359976,1349.163812,1439.185255,1679.046539,1980.946236,2064.820106,,,,,,,,,,,,,
13005,1984,North Andover,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,,,,2092.248787,2429.910756,2553.952778,,,,,,,,,,,,,
18881,1985,La Porte,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,1457.81835,1561.452381,,,,,,,,,,,,,
6256,1987,Norwood,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,,,,,2428.575267,2616.066667,,,,,,,,,,,,,
4977,1988,Greenfield,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hancock County,,,,,1515.461802,1635.380952,,,,,,,,,,,,,
23440,1990,Aliquippa,city,PA,PA,"Pittsburgh, PA",Beaver County,,,,,1311.445698,1313.611111,,,,,,,,,,,,,
28072,1992,Zionsville,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Boone County,,,,1458.471516,1695.966999,1785.877778,,,,,,,,,,,,,
31439,1993,Endicott,city,NY,NY,"Binghamton, NY",Broome County,,,,,,972.5,,,,,,,,,,,,,
36979,1994,Waynesboro,city,PA,PA,"Chambersburg-Waynesboro, PA",Franklin County,,,,,,1309.583333,,,,,,,,,,,,,
47677,1997,Shingle Springs,city,CA,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County,,,,,,2348.75,,,,,,,,,,,,,
14948,1999,Daphne,city,AL,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,1103.832362,1151.533658,1179.707254,1233.117238,1470.821376,1606.52381,,,,,,,,,,,,,
237555,2000,Schertz,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,,,,,,1793.216667,,,,,,,,,,,,,
10849,2001,Clearfield,city,UT,UT,"Ogden-Clearfield, UT",Davis County,,,,,,2025.533333,,,,,,,,,,,,,
31123,2002,Crowley,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1437.929643,1506.358786,1583.593011,1720.623336,1926.150718,2110.071429,,,,,,,,,,,,,
34222,2003,Syracuse,city,UT,UT,"Ogden-Clearfield, UT",Davis County,,,,,,2161.770833,,,,,,,,,,,,,
16269,2006,Waynesboro,city,VA,VA,"Staunton, VA",Augusta County,,,,,,1335.722222,,,,,,,,,,,,,
22544,2007,Poulsbo,city,WA,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,,,,,2284.849202,2332.079365,,,,,,,,,,,,,
47783,2008,Southlake,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,,,,,,4363.888889,,,,,,,,,,,,,
21935,2010,Glenside,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,,,,,,2250,,,,,,,,,,,,,
833820,2011,Newtown,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,,1813.213615,1935.597032,2036.771808,2399.529733,2507.5,,,,,,,,,,,,,
21281,2012,White Lake,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,,,,,,1842.75,,,,,,,,,,,,,
12306,2013,Langhorne,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,,,,,,1984.5,,,,,,,,,,,,,
35486,2015,Hopewell,city,VA,VA,"Richmond, VA",Prince George County,,,,,,1274.027778,,,,,,,,,,,,,
30411,2016,Beltsville,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,,,,,1527.415093,1659.314815,,,,,,,,,,,,,
29459,2017,Tewksbury,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,,,,,2393.88928,2521.545635,,,,,,,,,,,,,
32463,2018,Lebanon,city,OR,OR,"Albany-Lebanon, OR",Linn County,,,,,,1622.083333,,,,,,,,,,,,,
6916,2022,San Carlos,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3324.134836,3494.491488,3728.166282,3337.046289,3672.17666,3788.063492,,,,,,,,,,,,,
40516,2023,Red Bluff,city,CA,CA,"Red Bluff, CA",Tehama County,,,,,,1222.5,,,,,,,,,,,,,
4560,2025,Ellensburg,city,WA,WA,"Ellensburg, WA",Kittitas County,,,,,1696.057661,1828.333333,,,,,,,,,,,,,
30798,2026,Cedar City,city,UT,UT,"Cedar City, UT",Iron County,,,,,,1622.222222,,,,,,,,,,,,,
18915,2027,Lake Jackson,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,,,,,,1409.755556,,,,,,,,,,,,,
21122,2029,Voorhees Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,,,,,,1872.5,,,,,,,,,,,,,
23431,2031,Aldie,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,,,,,,3729.166667,,,,,,,,,,,,,
34749,2032,West Linn,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1762.165914,1785.372208,1875.694541,1983.631773,2298.751298,2460.705556,,,,,,,,,,,,,
55428,2033,Chaska,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,,,,,1702.66658,1764.791667,,,,,,,,,,,,,
7532,2034,Uniontown,city,PA,PA,"Pittsburgh, PA",Fayette County,,,,,,950,,,,,,,,,,,,,
21128,2036,Wailuku,city,HI,HI,"Kahului-Wailuku-Lahaina, HI",Maui County,,,,,,1900,,,,,,,,,,,,,
47550,2037,San Lorenzo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,,,,,,2950,,,,,,,,,,,,,
3964,2039,Canyon Lake,city,TX,TX,"San Antonio-New Braunfels, TX",Comal County,,,,,,1795,,,,,,,,,,,,,
4931,2040,Goleta,city,CA,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,,,,,,3397.916667,,,,,,,,,,,,,
29344,2041,Saratoga Springs,city,UT,UT,"Provo-Orem, UT",Utah County,,,,,2257.241649,2345.25,,,,,,,,,,,,,
54666,2043,Tehachapi,city,CA,CA,"Bakersfield, CA",Kern County,,,,,,2047.5,,,,,,,,,,,,,
40869,2045,Shelbyville,city,KY,KY,"Louisville/Jefferson County, KY-IN",Shelby County,,,,,,1300,,,,,,,,,,,,,
27896,2046,Westfield,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,,,,,2365.234907,2533.333333,,,,,,,,,,,,,
4826,2048,Front Royal,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren County,,,,,,1458.333333,,,,,,,,,,,,,
838859,2050,Orchard Park,city,NY,NY,"Buffalo-Cheektowaga, NY",Erie County,,,,,,1757.5,,,,,,,,,,,,,
19434,2050,Monterey,city,CA,CA,"Salinas, CA",Monterey County,1912.802003,2014.01222,2111.563566,2161.194441,2369.26843,2566.910714,,,,,,,,,,,,,
17049,2052,Blacklick,city,OH,OH,"Columbus, OH",Franklin County,,,,,1976.358335,2117.222222,,,,,,,,,,,,,
22400,2054,Newington,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,,,,,,1800,,,,,,,,,,,,,
27657,2058,Van Buren,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,1360.834743,1318.416667,,,,,,,,,,,,,
18548,2059,Hernando,city,MS,MS,"Memphis, TN-MS-AR",DeSoto County,,,,,,2120,,,,,,,,,,,,,
26168,2061,North Attleboro,city,MA,MA,"Providence-Warwick, RI-MA",Bristol County,,,,,,2190.133333,,,,,,,,,,,,,
55131,2062,West Warwick,city,RI,RI,"Providence-Warwick, RI-MA",Kent County,,,,,,1430.555556,,,,,,,,,,,,,
